"project_id";"project_name";"app_id";"app_name";"first_seen_at";"last_seen_at";"last_seen_app_version";"last_seen_ip_country";"last_seen_platform";"last_seen_platform_version";"last_seen_sdk_version";"last_seen_locale";"price_experiment_id";"price_experiment_variant";"email";"phone_number";"media_source";"campaign";"ad_group";"ad";"keyword";"creative";"idfa";"idfv";"gps_ad_id";"custom_attributes";"has_made_sandbox_purchase";"latest_entitlement";"latest_entitlements";"latest_product";"is_rc_promo";"first_purchase_at";"trial_start_at";"trial_end_at";"most_recent_purchase_at";"most_recent_renewal_at";"latest_expiration_at";"subscription_opt_out_at";"trial_opt_out_at";"total_renewals";"total_spent";"latest_store";"latest_store_country";"latest_auto_renew_intent";"all_purchased_product_ids";"most_recent_billing_issues_at";"status";"has_made_a_non_subscription_purchase";"latest_offer";"latest_offer_type";"latest_purchased_offering";"latest_ownership_type";"app_user_id";"currency"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776206775308;1776206793000;"1.4.0";"US";"iOS";"Version 17.6.1 (Build 21G93)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776207006000;1776207006000;1776466206000;1779058206000;1779058206000;1781736606000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";;"PURCHASED";"$RCAnonymousID:e088f5547a4347d4a7cc43049b1b3bc3";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1779318900806;1779318911000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"103";false;1779319009000;1779319009000;1779578209000;1779319009000;;1779578209000;;;0;0.000000000000000;"app_store";"US";"t";"103";;"free_trial";"f";"Free Trial (103)";"free_trial";"default";"PURCHASED";"hw_A6F09FB2-A15D-4A7B-AE73-1011A590BC4E";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777506838995;1777506853000;"1.4.0";"US";"iOS";"Version 26.0 (Build 23A341)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777506874000;1777506874000;1777766074000;1777766074000;;1780444474000;1778650285683;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:56e3056b617f4075b707585efdb076da";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1774993004064;1774993086000;"1.4.0";"US";"iOS";"Version 26.3 (Build 23D127)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"103";false;1775003263000;1775003263000;1775262463000;1775262463000;;1806798463000;;;0;59.990000000000002;"app_store";"US";"t";"103";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:919edb6f6ac44b8cbb53788639985689";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777240352585;1777745236000;"1.4.0";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777242981000;1777242981000;1777502181000;1777502181000;;1780094181000;1777727739913;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:d5da435284f84f5daaa115c5bb555c1e";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1775384607946;1779317056000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1775384703000;1775384703000;1775643903000;1778235903000;1778235903000;1780914303000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_58429ED8-72A7-4547-9CBE-20CEF0F623CF";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776814449431;1777940840000;"1.4.0";"CA";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-CA,en-US;q=0.9,en;q=0.8";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776814513000;1776814513000;1777073713000;1777073713000;;1779665713000;;;0;8.752335902826442;"app_store";"CA";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:17bc6a9c5a834ad1b3054f878848c118";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777119452164;1777119593000;"1.4.0";"US";"iOS";"Version 26.5 (Build 23F5059e)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777119628000;1777119628000;1777378828000;1777378828000;;1779970828000;1777928076408;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:c95e5a9a0fa14fe0875d27c3029b55fc";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777468115094;1777523980000;"1.4.0";"US";"iOS";"Version 26.3.1 (a) (Build 23D771330a)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777524034000;1777524034000;1777783234000;1777783234000;;1780461634000;1778451271067;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:0562a62d31674655ae78d1d59256f9d9";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777127963264;1778770216000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"101";false;1778776959000;1778776959000;1779036159000;1779036159000;;1779640959000;1779252542501;;0;2.990000000000000;"app_store";"US";"f";"101";;"cancelled";"f";;"no_offer";;"PURCHASED";"hw_E786CEC5-632C-457C-9125-5F6971621F93";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1774525812516;1776421925000;"1.4.0";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776421982000;1776421982000;1776681182000;1779273182000;1779273182000;1781951582000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";;"PURCHASED";"$RCAnonymousID:e8d8e6e7697d419aa5acef87ec29ed4e";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1778976644554;1778976652000;"1.5.3";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1778976717000;1778976717000;1779235917000;1779235917000;;1781914317000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_F22C3D84-37F3-4AD5-BBE0-D10F9038A02D";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777932486497;1777932495000;"1.4.0";"US";"iOS";"Version 26.3.1 (a) (Build 23D771330a)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777932545000;1777932545000;1778191745000;1778191745000;;1780870145000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:88376a9115564c4d8b4855381552e409";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1774039881063;1779047092000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1774039944000;1774039944000;1774299144000;1776977544000;1776977544000;1779569544000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_6A9D5450-AE02-4757-87C6-4629A18FE028";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776898455966;1779237905000;"1.5.3";"US";"iOS";"Version 26.3 (Build 23D127)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777242343000;1777242343000;1777501543000;1777501543000;;1780093543000;1778010036437;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"hw_228FE2CA-3339-49CA-8429-4CA9266BD49E";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776889644610;1779148252000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777594435000;1777594435000;1777853635000;1777853635000;;1780532035000;1778610186165;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"hw_B52888F5-D24C-4DEC-ABC6-894F979815CA";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1778807486411;1779302589000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1778807556000;1778807556000;1779066756000;1779066756000;;1781745156000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_9F07E7AA-3A4D-4EF3-89E4-7B4344EA1195";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776622158428;1778889139000;"1.5.3";"US";"iOS";"Version 26.3 (Build 23D127)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776630182000;1776630182000;1776889382000;1776889382000;;1779481382000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_6792D363-F944-41F7-A158-64FDC5028ACD";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777045737489;1779389289000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"101";false;1777045803000;1777045803000;1777305003000;1779304487000;1779304487000;1779909287000;;;1;5.980000000000000;"app_store";"US";"t";"101";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_F239758F-7ED0-49A0-BE3C-5F8AD9F9822E";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777913076627;1779371315000;"1.5.3";"US";"iOS";"Version 26.5 (Build 23F77)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"103";false;1778264077000;1778264077000;1778523277000;1778523277000;;1810059277000;;;0;59.990000000000002;"app_store";"US";"t";"100,103";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_1AD80B43-0B13-4ED4-AE60-3733579F09BF";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1773950455506;1779137948000;"1.5.3";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1773967777000;1773967777000;1774226977000;1776905377000;1776905377000;1779497377000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_5AA2C196-AEC6-42CC-8C95-6A3AEF794D96";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1771838329572;1778893911000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1771996042000;;;1777090042000;1777090042000;1779682042000;;;2;26.970000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_3B68291E-5FF3-41EB-A7C2-B100E4348F32";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1778260717451;1778694905000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1778346114000;1778346114000;1778605314000;1778694919000;;1781373319000;1778802068458;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"hw_CBD882C2-71CF-4FB1-8E91-29F6E17537E0";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777036301966;1779403003000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1778173227000;1778173227000;1778432427000;1778432427000;;1781110827000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_BCA9FEAE-8075-48CE-AF8D-B9743B2EA16A";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777303641922;1778938043000;"1.5.3";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1778938856000;1778938856000;1779198056000;1779198056000;;1781876456000;1779315126635;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"hw_D145523B-3012-42ED-B5BA-32D25FEEFD57";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1775247644260;1775247654000;"1.4.0";"US";"iOS";"Version 26.3.1 (a) (Build 23D771330a)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1775247688000;1775247688000;1775506888000;1778098888000;1778098888000;1780777288000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:a67449e0f39d4d749c2e5104fe75eb2d";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776936599745;1779223875000;"1.4.0";"US";"iOS";"Version 26.2 (Build 23C52)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776936665000;1776936665000;1777195865000;1778860745000;;1781539145000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:2215eda6dba041b3a5637816d4b1d321";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1774848450960;1775800920000;"1.4.0";"US";"iOS";"Version 18.6.2 (Build 22G100)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1774848506000;1774848506000;1775107706000;1778037070000;;1780715470000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:cf799ad5d2674999a370ea0271715e04";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1775106302337;1778865595000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"103";false;1776532615000;1776532615000;1776791815000;1776791815000;;1808327815000;1777588975545;;0;59.990000000000002;"app_store";"US";"f";"103";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"hw_8F88A954-23C3-4E51-A4D2-7DC5023C3E26";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776652838581;1776652844000;"1.4.0";"US";"iOS";"Version 26.3.1 (a) (Build 23D771330a)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776652888000;1776652888000;1776912088000;1776912088000;;1779504088000;1778226458162;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:fec1fa634ecb4d5782191b5a0a4cd649";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777210715748;1779218373000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1779281253000;1779281253000;1779540453000;1779281253000;;1779540453000;;;0;0.000000000000000;"app_store";"US";"t";"100";;"free_trial";"f";"Free Trial (100)";"free_trial";"default";"PURCHASED";"hw_A49A3BA6-BBF9-4126-9A61-29D8296831F6";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776677661284;1779166809000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776682496000;1776682496000;1776941696000;1776941696000;;1779533696000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_7211E2E2-E652-4220-9DCE-88B5FCC0F2CC";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1773977972008;1779315330000;"1.5.3";"US";"iOS";"Version 18.7.8 (Build 22H352)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1775102633000;1775102633000;1775361833000;1777953833000;1777953833000;1780632233000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";;"PURCHASED";"hw_53C354CD-F438-4231-A9EC-DF92585C462C";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776346896610;1776623317000;"1.4.0";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776346957000;1776346957000;1776606157000;1779198157000;1779198157000;1781876557000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:7ee84ea445fe415fb59c12ac952f679c";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777585012561;1777585638000;"1.4.0";"US";"iOS";"Version 26.1 (Build 23B85)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777585668000;1777585668000;1777844868000;1777844868000;;1780523268000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:c90363e2c3b84a5aa45ed2735560e4af";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1779018143271;1779410556000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"101";false;1779018186000;1779018186000;1779277386000;1779277386000;;1779882186000;;;0;2.990000000000000;"app_store";"US";"t";"101";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_A8C1BAEB-161D-4CA1-9C75-97CF53B5CEBC";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1774584296297;1779038868000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1774667854000;1774667854000;1774927054000;1777605454000;1777605454000;1780197454000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_29ABDF3E-AAE1-437A-B31D-E3D7981A3D94";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1774224637533;1779201408000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1775418372000;1775418372000;1775677572000;1778269572000;1778269572000;1780947972000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_0C7699C0-B436-4F78-80E8-F4A88E06544F";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1778693140661;1779238147000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1778693194000;1778693194000;1778952394000;1778952394000;;1781630794000;1779312332940;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"hw_C4AD55F2-997B-43D3-9700-EA37477E916C";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1773966211918;1776619642000;"1.3.2";"CA";"iOS";"Version 26.3.1 (a) (Build 23D771330a)";"5.55.1";"en-CA,en-US;q=0.9,en;q=0.8";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"101";false;1776646245000;1776646245000;1776905445000;1779324645000;1779324645000;1779929445000;;;4;14.576234934812387;"app_store";"CA";"t";"101";;"active";"f";;"no_offer";;"PURCHASED";"$RCAnonymousID:e0ef334facf343d69cbc9ac2e2b14dbf";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777139947281;1779244444000;"1.4.0";"US";"iOS";"Version 26.2.1 (Build 23C71)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777140057000;1777140057000;1777399257000;1777399257000;;1779991257000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:8cc2650517214d178bc026cbf91ab57d";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776879490448;1778255154000;"1.4.0";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776879547000;1776879547000;1777138747000;1777138747000;;1779730747000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:b1474328e91241bdb570bde80450fa70";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776852063847;1776977770000;"1.4.0";"US";"iOS";"Version 26.3.1 (Build 23D8133)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776852106000;1776852106000;1777111306000;1777111306000;;1779703306000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:83e796fa1e8f4276a012836151c52ac6";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776377959795;1777839873000;"1.4.0";"US";"iOS";"Version 18.4.1 (Build 22E252)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776378091000;1776378091000;1776637291000;1779229291000;1779229291000;1781907691000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";;"PURCHASED";"$RCAnonymousID:1d2d79a1432c4c4293fd28f5c465cc0f";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1778213059566;1779228192000;"1.5.3";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"103";false;1778460197000;1778460197000;1778719397000;1778719397000;;1810255397000;;;0;59.990000000000002;"app_store";"US";"t";"103";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_A14A9450-F633-4F89-8A12-97B94013FFD7";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1773890349911;1777870780000;"1.4.0";"US";"iOS";"Version 26.4.2 (Build 23E261)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1774246331000;1774246331000;1774505531000;1777346592000;1777346592000;1779938592000;;;1;17.980000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:80ee96c211fa4859a6ce25ddcc1ea1a3";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777039146723;1777935693000;"1.4.0";"US";"iOS";"Version 16.7.15 (Build 20H380)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777040617000;1777040617000;1777299817000;1777299817000;;1779891817000;1777935694284;;0;8.990000000000000;"app_store";"US";"f";"100";;"cancelled";"f";;"no_offer";"default";"PURCHASED";"$RCAnonymousID:5335619f8ca54ceaab44701f680ad159";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1776961902047;1778640871000;"1.5.3";"US";"iOS";"Version 26.5 (Build 23F77)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1776961971000;1776961971000;1777221171000;1777221171000;;1779813171000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_AD887EF2-056F-4059-A5EB-80B966547182";"USD"
"e1533c84";"Pocket Pricer";"appc77c03e0ac";"Pocket Pricer (App Store) (App Store)";1777498734467;1779391816000;"1.5.3";"US";"iOS";"Version 26.5 (Build 23F77)";"5.55.1";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"Pocket Pricer Pro";"100";false;1777572157000;1777572157000;1777831357000;1777831357000;;1780509757000;;;0;8.990000000000000;"app_store";"US";"t";"100";;"active";"f";;"no_offer";"default";"PURCHASED";"hw_361EA1E7-2DC6-4C48-951F-AFA174BB28EC";"USD"
